        1470      80.0072
      56      56      56      56      56      56      56      57      57      57
      57      57      57      57      57      58      58      58      58      58
      58      58      58      59      59      59      59      59      59      59
      59      59      59      59      59      59      59      59      59      60
      60      60      60      60      60      60      60      62      62      62
      62      62      62      62      62      64      64      64      64      64
      64      64      64      64      64      64      64      64      64      64
      64      64      64      64      64      65      65      65      65      65
      65      65      65      66      66      66      66      66      66      66
      66      66      66      66      66      66      66      66      66      68
      68      68      68      68      68      68      68      69      69      69
      69      69      69      69      69      69      69      69      69      69
      69      69      69      71      71      71      71      71      71      71
      71      71      71      71      71      71      71      71      71      72
      72      72      72      72      72      72      72      74      74      74
      74      74      74      74      74      74      74      74      74      74
      74      74      74      74      74      74      74      74      74      74
      74      75      75      75      75      75      75      75      75      76
      76      76      76      76      76      76      76      76      76      76
      76      76      76      76      76      76      76      76      76      78
      78      78      78      78      78      78      78      79      79      79
      79      79      79      79      79      80      80      80      80      80
      -1       0       0       0       1     -12     -12      -4      -4       4
       4      12      12     -14     -14     -11     -11      11      11      14
      14     -25     -24     -24     -20     -20     -15     -15      -7      -7
       0       0       7       7      15      15      20      20      24      24
      25     -26     -26     -10     -10      10      10      26      26     -30
     -30     -27     -27     -22     -22     -21     -21     -14     -14      -5
      -5       5       5      14      14      21      21      22      22      27
      27      30      30     -31     -31     -16     -16      16      16      31
      31     -36     -36     -28     -28     -24     -24      -8      -8       8
       8      24      24      28      28      36      36     -38     -38     -34
     -34     -22     -22     -14     -14      14      14      22      22      34
      34      38      38     -39     -39     -16     -16      16      16      39
      39     -43     -43     -37     -37     -26     -26     -14     -14      14
      14      26      26      37      37      43      43     -40     -40     -24
     -24      24      24      40      40     -48     -48     -48     -39     -39
     -28     -28      -1      -1       0       0       1       1      28      28
      39      39      48      48      48     -46     -46     -21     -21      21
      21      46      46     -49     -49     -20     -20      20      20      49
      49     -54     -54     -42     -42     -34     -34      -2      -2       2
       2      34      34      42      42      54      54     -54     -54     -11
     -11      11      11      54      54     -56     -56      -4      -4       4
       4      56      56     -57     -57     -48     -48     -31     -31      -4
      -4       4       4      31      31      48      48      57      57     -59
     -59     -58     -58     -53     -53     -46     -46     -37     -37     -26
     -26     -11     -11      -2      -2       2       2      11      11      26
      26      37      37      46      46      53      53      58      58      59
      59     -54     -54     -26     -26      26      26      54      54     -49
     -49     -36     -36      36      36      49      49     -60     -60     -52
     -52     -36     -36     -20     -20      20      20      36      36      52
      52      60      60     -64     -64     -64     -56     -56     -31     -31
      -1      -1       0       0       1       1      31      31      56      56
      64      64      64     -62     -62     -54     -54     -37     -37     -21
     -21      21      21      37      37      54      54      62      62     -66
     -66     -14     -14      14      14      66      66     -59     -59     -34
     -34      34      34      59      59     -65     -65     -24     -24      24
      24      65      65     -68     -68     -64     -64     -28     -28     -16
     -16      16      16      28      28      64      64      68      68     -69
     -69     -14     -14      14      14      69      69     -66     -66     -54
     -54     -46     -46     -26     -26      26      26      46      46      54
      54      66      66     -71     -71     -52     -52     -49     -49      -8
      -8       8       8      49      49      52      52      71      71     -69
     -69     -59     -59     -42     -42     -22     -22      22      22      42
      42      59      59      69      69     -72     -72     -56     -56     -48
     -48     -16     -16      16      16      48      48      56      56      72
      72     -74     -74      -5      -5       5       5      74      74     -71
     -71     -64     -64     -39     -39     -24     -24      24      24      39
      39      64      64      71      71     -74     -74     -14     -14      14
      14      74      74     -75     -75     -66     -66     -54     -54     -53
     -53     -37     -37     -10     -10      10      10      37      37      53
      53      54      54      66      66      75      75     -76       0       0
      76     -76     -76     -71     -71     -65     -65     -40     -40     -28
     -28      -7      -7       7       7      28      28      40      40      65
      65      71      71      76      76     -74     -74     -69     -69     -34
     -34     -21     -21      21      21      34      34      69      69      74
      74     -74     -74     -62     -62     -46     -46     -22     -22      22
      22      46      46      62      62      74      74     -76     -76     -60
     -60     -49     -49     -15     -15      15      15      49      49      60
      60      76      76     -72     -72     -68     -68     -39     -39     -31
     -31      31      31      39      39      68      68      72      72     -76
     -76     -20     -20      20      20      76      76     -78     -78     -74
     -74     -69     -69     -66     -66     -43     -43     -38     -38     -27
     -27     -11     -11      11      11      27      27      38      38      43
      43      66      66      69      69      74      74      78      78     -79
     -79      -4      -4       4       4      79      79     -78     -78     -58
     -58     -54     -54     -14     -14      14      14      54      54      58
      58      78      78     -75     -75     -26     -26      26      26      75
      75     -71     -71     -36     -36      36      36      71      71     -76
     -76     -24     -24      24      24      76      76     -74     -74     -30
     -30      30      30      74      74     -79     -79     -57     -57     -56
     -56     -12     -12      12      12      56      56      57      57      79
      79     -59     -59     -54     -54      54      54      59      59     -80
     -64     -64     -48     -48       0       0      48      48      64      64
      80     -80     -80     -80     -76     -76     -64     -64     -48     -48
     -25     -25      -1      -1       0       0       1       1      25      25
      48      48      64      64      76      76      80      80      80     -80
     -64     -64     -48     -48       0       0      48      48      64      64
      80     -59     -59     -54     -54      54      54      59      59     -79
     -79     -57     -57     -56     -56     -12     -12      12      12      56
      56      57      57      79      79     -74     -74     -30     -30      30
      30      74      74     -76     -76     -24     -24      24      24      76
      76     -71     -71     -36     -36      36      36      71      71     -75
     -75     -26     -26      26      26      75      75     -78     -78     -58
     -58     -54     -54     -14     -14      14      14      54      54      58
      58      78      78     -79     -79      -4      -4       4       4      79
      79     -78     -78     -74     -74     -69     -69     -66     -66     -43
     -43     -38     -38     -27     -27     -11     -11      11      11      27
      27      38      38      43      43      66      66      69      69      74
      74      78      78     -76     -76     -20     -20      20      20      76
      76     -72     -72     -68     -68     -39     -39     -31     -31      31
      31      39      39      68      68      72      72     -76     -76     -60
     -60     -49     -49     -15     -15      15      15      49      49      60
      60      76      76     -74     -74     -62     -62     -46     -46     -22
     -22      22      22      46      46      62      62      74      74     -74
     -74     -69     -69     -34     -34     -21     -21      21      21      34
      34      69      69      74      74     -76     -76     -71     -71     -65
     -65     -40     -40     -28     -28      -7      -7       7       7      28
      28      40      40      65      65      71      71      76      76     -76
       0       0      76     -75     -75     -66     -66     -54     -54     -53
     -53     -37     -37     -10     -10      10      10      37      37      53
      53      54      54      66      66      75      75     -74     -74     -14
     -14      14      14      74      74     -71     -71     -64     -64     -39
     -39     -24     -24      24      24      39      39      64      64      71
      71     -74     -74      -5      -5       5       5      74      74     -72
     -72     -56     -56     -48     -48     -16     -16      16      16      48
      48      56      56      72      72     -69     -69     -59     -59     -42
     -42     -22     -22      22      22      42      42      59      59      69
      69     -71     -71     -52     -52     -49     -49      -8      -8       8
       8      49      49      52      52      71      71     -66     -66     -54
     -54     -46     -46     -26     -26      26      26      46      46      54
      54      66      66     -69     -69     -14     -14      14      14      69
      69     -68     -68     -64     -64     -28     -28     -16     -16      16
      16      28      28      64      64      68      68     -65     -65     -24
     -24      24      24      65      65     -59     -59     -34     -34      34
      34      59      59     -66     -66     -14     -14      14      14      66
      66     -62     -62     -54     -54     -37     -37     -21     -21      21
      21      37      37      54      54      62      62     -64     -64     -64
     -56     -56     -31     -31      -1      -1       0       0       1       1
      31      31      56      56      64      64      64     -60     -60     -52
     -52     -36     -36     -20     -20      20      20      36      36      52
      52      60      60     -49     -49     -36     -36      36      36      49
      49     -54     -54     -26     -26      26      26      54      54     -59
     -59     -58     -58     -53     -53     -46     -46     -37     -37     -26
     -26     -11     -11      -2      -2       2       2      11      11      26
      26      37      37      46      46      53      53      58      58      59
      59     -57     -57     -48     -48     -31     -31      -4      -4       4
       4      31      31      48      48      57      57     -56     -56      -4
      -4       4       4      56      56     -54     -54     -11     -11      11
      11      54      54     -54     -54     -42     -42     -34     -34      -2
      -2       2       2      34      34      42      42      54      54     -49
     -49     -20     -20      20      20      49      49     -46     -46     -21
     -21      21      21      46      46     -48     -48     -48     -39     -39
     -28     -28      -1      -1       0       0       1       1      28      28
      39      39      48      48      48     -40     -40     -24     -24      24
      24      40      40     -43     -43     -37     -37     -26     -26     -14
     -14      14      14      26      26      37      37      43      43     -39
     -39     -16     -16      16      16      39      39     -38     -38     -34
     -34     -22     -22     -14     -14      14      14      22      22      34
      34      38      38     -36     -36     -28     -28     -24     -24      -8
      -8       8       8      24      24      28      28      36      36     -31
     -31     -16     -16      16      16      31      31     -30     -30     -27
     -27     -22     -22     -21     -21     -14     -14      -5      -5       5
       5      14      14      21      21      22      22      27      27      30
      30     -26     -26     -10     -10      10      10      26      26     -25
     -24     -24     -20     -20     -15     -15      -7      -7       0       0
       7       7      15      15      20      20      24      24      25     -14
     -14     -11     -11      11      11      14      14     -12     -12      -4
      -4       4       4      12      12      -1       0       0       0       1
       0      -1       0       1       0      -4       4     -12      12     -12
      12      -4       4     -11      11     -14      14     -14      14     -11
      11       0      -7       7     -15      15     -20      20     -24      24
     -25      25     -24      24     -20      20     -15      15      -7       7
       0     -10      10     -26      26     -26      26     -10      10      -5
       5     -14      14     -21      21     -22      22     -27      27     -30
      30     -30      30     -27      27     -22      22     -21      21     -14
      14      -5       5     -16      16     -31      31     -31      31     -16
      16      -8       8     -24      24     -28      28     -36      36     -36
      36     -28      28     -24      24      -8       8     -14      14     -22
      22     -34      34     -38      38     -38      38     -34      34     -22
      22     -14      14     -16      16     -39      39     -39      39     -16
      16     -14      14     -26      26     -37      37     -43      43     -43
      43     -37      37     -26      26     -14      14     -24      24     -40
      40     -40      40     -24      24      -1       0       1     -28      28
     -39      39     -48      48     -48      48     -48      48     -39      39
     -28      28      -1       0       1     -21      21     -46      46     -46
      46     -21      21     -20      20     -49      49     -49      49     -20
      20      -2       2     -34      34     -42      42     -54      54     -54
      54     -42      42     -34      34      -2       2     -11      11     -54
      54     -54      54     -11      11      -4       4     -56      56     -56
      56      -4       4      -4       4     -31      31     -48      48     -57
      57     -57      57     -48      48     -31      31      -4       4      -2
       2     -11      11     -26      26     -37      37     -46      46     -53
      53     -58      58     -59      59     -59      59     -58      58     -53
      53     -46      46     -37      37     -26      26     -11      11      -2
       2     -26      26     -54      54     -54      54     -26      26     -36
      36     -49      49     -49      49     -36      36     -20      20     -36
      36     -52      52     -60      60     -60      60     -52      52     -36
      36     -20      20      -1       0       1     -31      31     -56      56
     -64      64     -64      64     -64      64     -56      56     -31      31
      -1       0       1     -21      21     -37      37     -54      54     -62
      62     -62      62     -54      54     -37      37     -21      21     -14
      14     -66      66     -66      66     -14      14     -34      34     -59
      59     -59      59     -34      34     -24      24     -65      65     -65
      65     -24      24     -16      16     -28      28     -64      64     -68
      68     -68      68     -64      64     -28      28     -16      16     -14
      14     -69      69     -69      69     -14      14     -26      26     -46
      46     -54      54     -66      66     -66      66     -54      54     -46
      46     -26      26      -8       8     -49      49     -52      52     -71
      71     -71      71     -52      52     -49      49      -8       8     -22
      22     -42      42     -59      59     -69      69     -69      69     -59
      59     -42      42     -22      22     -16      16     -48      48     -56
      56     -72      72     -72      72     -56      56     -48      48     -16
      16      -5       5     -74      74     -74      74      -5       5     -24
      24     -39      39     -64      64     -71      71     -71      71     -64
      64     -39      39     -24      24     -14      14     -74      74     -74
      74     -14      14     -10      10     -37      37     -53      53     -54
      54     -66      66     -75      75     -75      75     -66      66     -54
      54     -53      53     -37      37     -10      10       0     -76      76
       0      -7       7     -28      28     -40      40     -65      65     -71
      71     -76      76     -76      76     -71      71     -65      65     -40
      40     -28      28      -7       7     -21      21     -34      34     -69
      69     -74      74     -74      74     -69      69     -34      34     -21
      21     -22      22     -46      46     -62      62     -74      74     -74
      74     -62      62     -46      46     -22      22     -15      15     -49
      49     -60      60     -76      76     -76      76     -60      60     -49
      49     -15      15     -31      31     -39      39     -68      68     -72
      72     -72      72     -68      68     -39      39     -31      31     -20
      20     -76      76     -76      76     -20      20     -11      11     -27
      27     -38      38     -43      43     -66      66     -69      69     -74
      74     -78      78     -78      78     -74      74     -69      69     -66
      66     -43      43     -38      38     -27      27     -11      11      -4
       4     -79      79     -79      79      -4       4     -14      14     -54
      54     -58      58     -78      78     -78      78     -58      58     -54
      54     -14      14     -26      26     -75      75     -75      75     -26
      26     -36      36     -71      71     -71      71     -36      36     -24
      24     -76      76     -76      76     -24      24     -30      30     -74
      74     -74      74     -30      30     -12      12     -56      56     -57
      57     -79      79     -79      79     -57      57     -56      56     -12
      12     -54      54     -59      59     -59      59     -54      54       0
     -48      48     -64      64     -80      80     -64      64     -48      48
       0      -1       0       1     -25      25     -48      48     -64      64
     -76      76     -80      80     -80      80     -80      80     -76      76
     -64      64     -48      48     -25      25      -1       0       1       0
     -48      48     -64      64     -80      80     -64      64     -48      48
       0     -54      54     -59      59     -59      59     -54      54     -12
      12     -56      56     -57      57     -79      79     -79      79     -57
      57     -56      56     -12      12     -30      30     -74      74     -74
      74     -30      30     -24      24     -76      76     -76      76     -24
      24     -36      36     -71      71     -71      71     -36      36     -26
      26     -75      75     -75      75     -26      26     -14      14     -54
      54     -58      58     -78      78     -78      78     -58      58     -54
      54     -14      14      -4       4     -79      79     -79      79      -4
       4     -11      11     -27      27     -38      38     -43      43     -66
      66     -69      69     -74      74     -78      78     -78      78     -74
      74     -69      69     -66      66     -43      43     -38      38     -27
      27     -11      11     -20      20     -76      76     -76      76     -20
      20     -31      31     -39      39     -68      68     -72      72     -72
      72     -68      68     -39      39     -31      31     -15      15     -49
      49     -60      60     -76      76     -76      76     -60      60     -49
      49     -15      15     -22      22     -46      46     -62      62     -74
      74     -74      74     -62      62     -46      46     -22      22     -21
      21     -34      34     -69      69     -74      74     -74      74     -69
      69     -34      34     -21      21      -7       7     -28      28     -40
      40     -65      65     -71      71     -76      76     -76      76     -71
      71     -65      65     -40      40     -28      28      -7       7       0
     -76      76       0     -10      10     -37      37     -53      53     -54
      54     -66      66     -75      75     -75      75     -66      66     -54
      54     -53      53     -37      37     -10      10     -14      14     -74
      74     -74      74     -14      14     -24      24     -39      39     -64
      64     -71      71     -71      71     -64      64     -39      39     -24
      24      -5       5     -74      74     -74      74      -5       5     -16
      16     -48      48     -56      56     -72      72     -72      72     -56
      56     -48      48     -16      16     -22      22     -42      42     -59
      59     -69      69     -69      69     -59      59     -42      42     -22
      22      -8       8     -49      49     -52      52     -71      71     -71
      71     -52      52     -49      49      -8       8     -26      26     -46
      46     -54      54     -66      66     -66      66     -54      54     -46
      46     -26      26     -14      14     -69      69     -69      69     -14
      14     -16      16     -28      28     -64      64     -68      68     -68
      68     -64      64     -28      28     -16      16     -24      24     -65
      65     -65      65     -24      24     -34      34     -59      59     -59
      59     -34      34     -14      14     -66      66     -66      66     -14
      14     -21      21     -37      37     -54      54     -62      62     -62
      62     -54      54     -37      37     -21      21      -1       0       1
     -31      31     -56      56     -64      64     -64      64     -64      64
     -56      56     -31      31      -1       0       1     -20      20     -36
      36     -52      52     -60      60     -60      60     -52      52     -36
      36     -20      20     -36      36     -49      49     -49      49     -36
      36     -26      26     -54      54     -54      54     -26      26      -2
       2     -11      11     -26      26     -37      37     -46      46     -53
      53     -58      58     -59      59     -59      59     -58      58     -53
      53     -46      46     -37      37     -26      26     -11      11      -2
       2      -4       4     -31      31     -48      48     -57      57     -57
      57     -48      48     -31      31      -4       4      -4       4     -56
      56     -56      56      -4       4     -11      11     -54      54     -54
      54     -11      11      -2       2     -34      34     -42      42     -54
      54     -54      54     -42      42     -34      34      -2       2     -20
      20     -49      49     -49      49     -20      20     -21      21     -46
      46     -46      46     -21      21      -1       0       1     -28      28
     -39      39     -48      48     -48      48     -48      48     -39      39
     -28      28      -1       0       1     -24      24     -40      40     -40
      40     -24      24     -14      14     -26      26     -37      37     -43
      43     -43      43     -37      37     -26      26     -14      14     -16
      16     -39      39     -39      39     -16      16     -14      14     -22
      22     -34      34     -38      38     -38      38     -34      34     -22
      22     -14      14      -8       8     -24      24     -28      28     -36
      36     -36      36     -28      28     -24      24      -8       8     -16
      16     -31      31     -31      31     -16      16      -5       5     -14
      14     -21      21     -22      22     -27      27     -30      30     -30
      30     -27      27     -22      22     -21      21     -14      14      -5
       5     -10      10     -26      26     -26      26     -10      10       0
      -7       7     -15      15     -20      20     -24      24     -25      25
     -24      24     -20      20     -15      15      -7       7       0     -11
      11     -14      14     -14      14     -11      11      -4       4     -12
      12     -12      12      -4       4       0      -1       0       1       0
